176, 109
177, 110
177, 111
177, 112
177, 114
178, 118
179, 122
180, 125
180, 126
180, 127
180, 128
180, 129
180, 130
180, 131
180, 133
180, 134
179, 136
177, 138
177, 139
176, 140
176, 141
174, 143
172, 145
170, 147
170, 148
167, 150
163, 154
159, 158
158, 158
155, 160
154, 161
152, 163
151, 164
149, 165
147, 166
145, 167
143, 169
140, 171
137, 172
135, 174
133, 175
131, 176
130, 176
128, 177
127, 177
125, 178
123, 179
121, 179
119, 179
116, 179
114, 180
112, 180
111, 180
110, 180
108, 180
104, 181
99, 181
95, 181
94, 181
93, 179
92, 179
92, 176
91, 173
91, 171
91, 170
91, 168
91, 165
91, 164
91, 163
91, 162
91, 161
93, 159
94, 159
99, 156
100, 156
105, 153
106, 152
110, 149
112, 148
113, 148
114, 147
115, 146
117, 145
119, 144
120, 144
121, 143
122, 142
123, 142
124, 142
125, 141
126, 141
127, 140
128, 140
128, 139
129, 138
128, 138
126, 137
125, 136
123, 136
122, 136
121, 135
120, 135
119, 135
118, 135
117, 135
116, 135
115, 135
112, 134
111, 134
109, 134
107, 133
104, 133
103, 133
102, 133
100, 133
99, 133
96, 133
94, 133
93, 133
92, 133
91, 133
89, 133
88, 133
87, 133
86, 133
85, 133
84, 133
82, 133
81, 133
80, 133
79, 133
78, 133
77, 133
76, 133
76, 133
76, 133
76, 133
